,E_MeV_u,voltage_V,electrode_gap_cm,particle,grid_size_um,numba_parallel_time,cython_time
0,250,300,0.1,proton,10,0.012580633163452148,0.035338401794433594
1,250,300,0.5,proton,10,0.1840496063232422,0.8811070919036865
2,250,300,1.0,proton,10,0.7586221694946289,3.9056622982025146
3,250,300,1.5,proton,10,5.558262348175049,9.751874685287476
4,250,300,2.0,proton,10,7.566769599914551,19.091228008270264
