,E_MeV_u,voltage_V,electrode_gap_cm,particle,grid_size_um,numba_parallel_time,cython_time
0,250,300,0.1,proton,10,0.01605844497680664,0.035369873046875
1,250,300,0.5,proton,10,0.14333724975585938,0.8809075355529785
2,250,300,1.0,proton,10,0.6213393211364746,3.904869556427002
3,250,300,1.5,proton,10,6.547389268875122,9.748625040054321
4,250,300,2.0,proton,10,4.608110666275024,19.089736938476562
