E_MeV_u,LET_keV_um,a0_nm,beta,ks_Gauss,ks_Geiss,particle,scale,voltage_V,water_LET_keV_um
25.0,0.08250539715068914,0.9,0.0,1.0008981265336636,1.0016514894336903,carbon,3.0,175.0,77.77696946605748
25.0,0.08250539715068914,1.0,0.0,1.0008981265336636,1.0013723419100313,carbon,3.0,175.0,77.77696946605748
25.0,0.08250539715068914,1.25,0.0,1.0008981265336636,1.0009735875215744,carbon,3.0,175.0,77.77696946605748
25.0,0.08250539715068914,1.5,0.0,1.0008981265336636,1.0007796326267995,carbon,3.0,175.0,77.77696946605748
45.0,0.051464350210226516,0.8,0.0,1.0005601224078648,1.0011929474538825,carbon,3.0,175.0,48.438119541233384
45.0,0.051464350210226516,0.9,0.0,1.0005601224078648,1.0009563234743704,carbon,3.0,175.0,48.438119541233384
45.0,0.051464350210226516,1.0,0.0,1.0005601224078648,1.0007941175960806,carbon,3.0,175.0,48.438119541233384
45.0,0.051464350210226516,1.25,0.0,1.0005601224078648,1.0005625190709508,carbon,3.0,175.0,48.438119541233384
45.0,0.051464350210226516,1.5,0.0,1.0005601224078648,1.0004498846401415,carbon,3.0,175.0,48.438119541233384
65.0,0.03854924139267812,0.8,0.0,1.0004195783152823,1.0008556960399273,carbon,3.0,175.0,36.245993197869744
65.0,0.03854924139267812,0.9,0.0,1.0004195783152823,1.0006856747073547,carbon,3.0,175.0,36.245993197869744
65.0,0.03854924139267812,1.0,0.0,1.0004195783152823,1.000569155094468,carbon,3.0,175.0,36.245993197869744
65.0,0.03854924139267812,1.25,0.0,1.0004195783152823,1.0004028298943655,carbon,3.0,175.0,36.245993197869744
65.0,0.03854924139267812,1.5,0.0,1.0004195783152823,1.0003219462758313,carbon,3.0,175.0,36.245993197869744
85.0,0.03137584757455153,0.8,0.0,1.0003415136116425,1.0006755669165035,carbon,3.0,175.0,29.47441959182229
85.0,0.03137584757455153,0.9,0.0,1.0003415136116425,1.0005411814788592,carbon,3.0,175.0,29.47441959182229
85.0,0.03137584757455153,1.0,0.0,1.0003415136116425,1.0004490999350173,carbon,3.0,175.0,29.47441959182229
85.0,0.03137584757455153,1.25,0.0,1.0003415136116425,1.0003176810779086,carbon,3.0,175.0,29.47441959182229
85.0,0.03137584757455153,1.5,0.0,1.0003415136116425,1.000253775640517,carbon,3.0,175.0,29.47441959182229
105.0,0.026800911712201014,0.8,0.0,1.0002917241654579,1.000563733332126,carbon,3.0,175.0,25.163272540295456
105.0,0.026800911712201014,0.9,0.0,1.0002917241654579,1.0004514984371617,carbon,3.0,175.0,25.163272540295456
105.0,0.026800911712201014,1.0,0.0,1.0002917241654579,1.0003746044313389,carbon,3.0,175.0,25.163272540295456
105.0,0.026800911712201014,1.25,0.0,1.0002917241654579,1.0002648751077823,carbon,3.0,175.0,25.163272540295456
105.0,0.026800911712201014,1.5,0.0,1.0002917241654579,1.0002115187763032,carbon,3.0,175.0,25.163272540295456
125.0,0.023613868295725544,0.8,0.0,1.0002570381575049,1.0004874057302473,carbon,3.0,175.0,22.166580382703586
