,E_MeV_u,voltage_V,electrode_gap_cm,particle,grid_size_um,numba_parallel_time,numba_time,cython_time
0,250,300,0.1,proton,10,0.012378454208374023,0.013449430465698242,0.03536796569824219
1,250,300,0.5,proton,10,0.23305821418762207,0.305448055267334,0.8804779052734375
2,250,300,1.0,proton,10,0.8646755218505859,1.3550353050231934,3.9040348529815674
3,250,300,1.5,proton,10,5.278746843338013,3.381052255630493,9.747164249420166
4,250,300,2.0,proton,10,8.128516435623169,6.629515171051025,19.091477870941162
